Starting network capture...
<< 302 https://image8.pubmatic.com/AdServer/ImgSync?p=160318&gdpr=&gdpr_consent=&us_privacy=&pu=https%3A%2F%2Fsync.cootlogix.com%2Fapi%2Fcookie%3FpartnerId%3Dpubmaticut%26userId%3D%23PMUID%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D
>> GET https://sync.cootlogix.com/api/cookie?partnerId=pubmaticut&userId=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://x.bidswitch.net/check_uuid/https%3A%2F%2Fsync.cootlogix.com%2Fapi%2Fcookie%3FpartnerId%3Dgrid%26userId%3D%24%7BBSW_UUID%7D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D?gdpr=&gdpr_consent=&us_privacy=&uid=${BSW_UUID}&cookie_age=${COOKIE_AGE}
>> GET https://sync.cootlogix.com/api/cookie?partnerId=grid&userId=ef0b389b-28af-47e9-867c-91e092ac1252&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://image8.pubmatic.com/AdServer/ImgSync?p=159988&gdpr=&gdpr_consent=&us_privacy=&pu=https%3A%2F%2Fsync.cootlogix.com%2Fapi%2Fcookie%3FpartnerId%3Dpubmatics2s%26userId%3D%23PMUID%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D
>> GET https://sync.cootlogix.com/api/cookie?partnerId=pubmatics2s&userId=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://image4.pubmatic.com/AdServer/SPug?p=157577&pmc=1&pr=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dpubmatic%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://cookies.nextmillmedia.com/setuid?bidder=pubmatic&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 302 https://usync.ingage.tech/cdn-cgi/challenge-platform/scripts/jsd/main.js
>> GET https://usync.ingage.tech/cdn-cgi/challenge-platform/h/b/scripts/jsd/13c98df4ef2d/main.js?
<< 302 https://usync.ingage.tech/cdn-cgi/challenge-platform/scripts/jsd/main.js
>> GET https://usync.ingage.tech/cdn-cgi/challenge-platform/h/b/scripts/jsd/13c98df4ef2d/main.js?
<< 302 https://ssum-sec.casalemedia.com/usermatchredir?cb=https%3A%2F%2Fcs.openwebmp.com%2Fcs%3Ffwrd%3D1%26aid%3D40025%26id%3D&gdpr=0&gdpr_consent=&s=190532
>> GET https://cs.openwebmp.com/cs?fwrd=1&aid=40025&id=aSGKKRdaRI8AEE3yAlKoXwAA%265452
<< 301 https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.html?p=vidazoo&endpoint=us-east
>> GET https://eus.rubiconproject.com/usync.html?p=vidazoo&endpoint=us-east
<< 301 https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.html?p=12776
>> GET https://eus.rubiconproject.com/usync.html?p=12776
<< 302 https://sync.1rx.io/usersync2/rmpssp?sub=vidazoo&us_privacy=&gdpr=&gdpr_consent=
>> GET https://sync.cootlogix.com/api/cookie?partnerId=unruly&userId=OPTOUT
<< 307 https://ap.lijit.com/pixel?gdpr=&gdpr_consent=&redir=https%3A%2F%2Fsync.cootlogix.com%2Fapi%2Fcookie%3FpartnerId%3Dsovrn%26userId%3D%24UID%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D
>> GET https://ap.lijit.com/pixel?gdpr=&gdpr_consent=&redir=https%3A%2F%2Fsync.cootlogix.com%2Fapi%2Fcookie%3FpartnerId%3Dsovrn%26userId%3D%24UID%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D&sovrn_retry=true
<< 204 https://visitor-waardexvideos.omnitagjs.com/visitor/bsync?uid=79ec89568f36b04c5496355e23713ca1&name=WAARDEX_SSP&url=https%3A%2F%2Fsync.adkernel.com%2Fuser-sync%3Fzone%3D218872%26dsp%3D976761%26t%3Dimage%26uid%3DPARTNER_USER_ID
<< 302 https://eb2.3lift.com/getuid?gdpr=&gdpr_consent=&redir=https%3A%2F%2Fsync.cootlogix.com%2Fapi%2Fcookie%3FpartnerId%3Dtriplelift%26userId%3D$UID%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D
>> GET https://sync.cootlogix.com/api/cookie?partnerId=triplelift&userId=2348672133198048944964&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://eb2.3lift.com/getuid?gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fcs.openwebmp.com%2Fcs%3Ffwrd%3D1%26aid%3D40028%26id%3D%24UID
>> GET https://cs.openwebmp.com/cs?fwrd=1&aid=40028&id=2348672133198048944964
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=vidazoo&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=ff2ffefa-052e-475d-29ec-28d68ae152e8
>> GET https://pbs.nextmillmedia.com/setuid?bidder=vidazoo&uid=ff2ffefa-052e-475d-29ec-28d68ae152e8
<< 307 https://ap.lijit.com/pixel?redir=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dsovrn%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID
>> GET https://ap.lijit.com/pixel?redir=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dsovrn%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID&sovrn_retry=true
<< 200 https://pbs-cs.minutemedia-prebid.com/pbs-iframe?gdpr=&gdpr_consent=&us_privacy=&gpp=&gpp_sid=&redirect=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dminutemedia%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%5BPBS_UID%5D
>> GET https://cookies.nextmillmedia.com/setuid?bidder=minutemedia&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=PXdO9ITcCp_mm
<< 204 https://visitor-waardexvideos.omnitagjs.com/visitor/bsync?uid=79ec89568f36b04c5496355e23713ca1&name=WAARDEX_SSP&url=https%3A%2F%2Fsync.adkernel.com%2Fuser-sync%3Fzone%3D263117%26dsp%3D976761%26t%3Dimage%26uid%3DPARTNER_USER_ID
<< 302 https://ssc-cms.33across.com/ps/?m=xch&rt=html&gdpr=&gdpr_consent=&us_privacy=&ru=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3D33across%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D33XUSERID33X&id=zzz000000000002zzz
>> GET https://de.tynt.com/deb/?m=xch&rt=html&gdpr=&gdpr_consent=&us_privacy=&ru=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3D33across%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D33XUSERID33X&id=zzz000000000002zzz
<< 200 https://ib.adnxs.com/getuid?https%3A%2F%2Fcs.openwebmp.com%2Fcs%3Ffwrd%3D1%26aid%3D40026%26id%3D%24UID&gdpr=0&gdpr_consent=
<< 200 https://pbs-cs.yellowblue.io/pbs-iframe?gdpr=&gdpr_consent=&us_privacy=&gpp=&gpp_sid=&redirect=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Drise%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%5BPBS_UID%5D
<< 302 https://ssp.disqus.com/redirectuser?sid=GET_SID_FROM_ZETA&gdpr=&gdpr_consent=&us_privacy=&r=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dzeta_global_ssp%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3DBUYERUID
>> GET https://sync.adkernel.com/user-sync?zone=176971&t=image&gdpr=0&gdpr_consent=&us_privacy=&r=https%3A%2F%2Fssp.disqus.com%2Fmatch%3Fbidder%3D27%26buyeruid%3D%7BUID%7D%26r%3DCid1YS1lZTlhNDQyZC1mMmMwLTMwNTgtYTdmOS03ODRjNzdlNGQ5MzQqkgFodHRwczovL2Nvb2tpZXMubmV4dG1pbGxtZWRpYS5jb20vc2V0dWlkP2JpZGRlcj16ZXRhX2dsb2JhbF9zc3Ambm11aWQ9JmdkcHI9JmdkcHJfY29uc2VudD0mdXNfcHJpdmFjeT0mdWlkPXVhLWVlOWE0NDJkLWYyYzAtMzA1OC1hN2Y5LTc4NGM3N2U0ZDkzNDICGyE4AQ==
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=insticator&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=c2ba3623-d9e4-47ea-943b-bf661b862e97
>> GET https://pbs.nextmillmedia.com/setuid?bidder=insticator&uid=c2ba3623-d9e4-47ea-943b-bf661b862e97
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=medianet&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=4068073384753804000V10
>> GET https://pbs.nextmillmedia.com/setuid?bidder=medianet&uid=4068073384753804000V10
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=verve1&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=19d49e7a53
>> GET https://pbs.nextmillmedia.com/setuid?bidder=verve1&uid=19d49e7a53
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=openx&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=dd61a045-70ca-45c3-95a9-61da38feaa26
>> GET https://pbs.nextmillmedia.com/setuid?bidder=openx&uid=dd61a045-70ca-45c3-95a9-61da38feaa26
<< 204 https://cookies.nextmillmedia.com/setuid?bidder=eyeconicspot&gdpr=&gdpr_consent=&nmuid=&uid=&us_privacy=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 200 https://ads.pubmatic.com/AdServer/js/user_sync.html?p=95054&userIdMacro=PM_UID&gdpr=&gdpr_consent=&predirect=https%3A%2F%2Fcs.ingage.tech%2Fv1%2Fsync%2Fpubmatic%2Fc2ba3623-d9e4-47ea-943b-bf661b862e97%3Fuid%3DPM_UID
<< 301 https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.html?endpoint=us-east&p=insticator&gdpr=&gdpr_consent=&us_privacy=&redirect=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dinsticator%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID
>> GET https://eus.rubiconproject.com/usync.html?endpoint=us-east&p=insticator&gdpr=&gdpr_consent=&us_privacy=&redirect=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dinsticator%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID
>> GET https://s.ad.smaato.net/c/?adExInit=rise&gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fcs.yellowblue.io%2Fcs%3Ffwrd%3D1%26aid%3D11574%26id%3D%24UID
>> GET https://cookies.nextmillmedia.com/setuid?bidder=rise&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=cvKhrITck
<< 200 https://usync.ingage.tech/cdn-cgi/challenge-platform/h/b/scripts/jsd/13c98df4ef2d/main.js?
<< 200 https://usync.ingage.tech/cdn-cgi/challenge-platform/h/b/scripts/jsd/13c98df4ef2d/main.js?
>> GET https://ut.pubmatic.com/geo?pubid=95054
<< 302 https://sync.1rx.io/usersync2/rmpssp?sub=insticator&gdpr=&gdpr_consent=&us_privacy=&redirect=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dinsticator%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID
>> GET https://cs.ingage.tech/v1/syncPage/unruly?uid=OPTOUT
<< 307 https://ap.lijit.com/pixel?gdpr=&gdpr_consent=&us_privacy=&redirect=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dinsticator%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID&redir=https://cs.ingage.tech/v1/sync/sovrn/c2ba3623-d9e4-47ea-943b-bf661b862e97?uid=$UID
>> GET https://ap.lijit.com/pixel?gdpr=&gdpr_consent=&us_privacy=&redirect=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dinsticator%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID&redir=https%3A%2F%2Fcs.ingage.tech%2Fv1%2Fsync%2Fsovrn%2Fc2ba3623-d9e4-47ea-943b-bf661b862e97%3Fuid=%24UID&sovrn_retry=true
>> POST https://usync.ingage.tech/cdn-cgi/challenge-platform/h/b/jsd/oneshot/13c98df4ef2d/0.5551651667491134:1763802783:Sxf0Tvzu5af0o9xiIpYXmaj-PXlAi58TlhwZ2fFhJvE/9a279728ee743c1d
<< 200 https://secure.adnxs.com/getuid?https%3A%2F%2Fsync.cootlogix.com%2Fapi%2Fcookie%3FpartnerId%3Dappnexus%26userId%3D%24UID%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D&gdpr=&gdpr_consent=
>> GET https://ut.pubmatic.com/geo?pubid=95054
<< 200 https://sync.cootlogix.com/api/cookie?partnerId=pubmaticut&userId=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=&gdpr_consent=&us_privacy=
<< 200 https://sync.cootlogix.com/api/cookie?partnerId=pubmatics2s&userId=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=&gdpr_consent=&us_privacy=
<< 200 https://sync.cootlogix.com/api/cookie?partnerId=grid&userId=ef0b389b-28af-47e9-867c-91e092ac1252&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=pubmatic&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://pbs.nextmillmedia.com/setuid?bidder=pubmatic&uid=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 200 https://ut.pubmatic.com/geo?pubid=95054
>> GET https://image6.pubmatic.com/AdServer/PugMaster?sec=1&async=1&kdntuid=1&rnd=69559707&p=95054&s=0&a=0&ptask=ALL&np=0&fp=0&rp=0&mpc=0&spug=1&coppa=0&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
<< 200 https://ut.pubmatic.com/geo?pubid=95054
<< 302 https://s.ad.smaato.net/c/?adExInit=rise&gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fcs.yellowblue.io%2Fcs%3Ffwrd%3D1%26aid%3D11574%26id%3D%24UID
>> GET https://cs.yellowblue.io/cs?fwrd=1&aid=11574&id=19d49e7a53
<< 307 https://ap.lijit.com/pixel?gdpr=&gdpr_consent=&us_privacy=&redirect=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dinsticator%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID&redir=https%3A%2F%2Fcs.ingage.tech%2Fv1%2Fsync%2Fsovrn%2Fc2ba3623-d9e4-47ea-943b-bf661b862e97%3Fuid=%24UID&sovrn_retry=true
>> GET https://cs.ingage.tech/v1/sync/sovrn/c2ba3623-d9e4-47ea-943b-bf661b862e97?uid=LtraALZHbcAD-59kRSKM_Q7Y
<< 307 https://ap.lijit.com/pixel?redir=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dsovrn%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID&sovrn_retry=true
>> GET https://cookies.nextmillmedia.com/setuid?bidder=sovrn&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=LtraALZHM-m5UwNMRQyYs4MU
<< 307 https://ap.lijit.com/pixel?gdpr=&gdpr_consent=&redir=https%3A%2F%2Fsync.cootlogix.com%2Fapi%2Fcookie%3FpartnerId%3Dsovrn%26userId%3D%24UID%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D&sovrn_retry=true
>> GET https://sync.cootlogix.com/api/cookie?partnerId=sovrn&userId=LtraALZHM-m5UwNMRQyYs4MU&gdpr=&gdpr_consent=&us_privacy=
<< 410 https://ads.stickyadstv.com/pbs-user-sync?gdpr=&gdpr_consent=&us_privacy=&gpp=&gpp_sid=&r=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dfreewheel-ssp%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%7Bviewerid%7D
<< 200 https://sync.cootlogix.com/api/cookie?partnerId=unruly&userId=OPTOUT
<< 200 https://sync.cootlogix.com/api/cookie?partnerId=triplelift&userId=2348672133198048944964&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=rise&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=cvKhrITck
>> GET https://pbs.nextmillmedia.com/setuid?bidder=rise&uid=cvKhrITck
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=minutemedia&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=PXdO9ITcCp_mm
>> GET https://pbs.nextmillmedia.com/setuid?bidder=minutemedia&uid=PXdO9ITcCp_mm
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=medianet&uid=4068073384753804000V10
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=seedtag&uid=019aab03-b4eb-702e-a5ad-26c46762afbe
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=pubmatic&uid=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=yieldmo&uid=xFSZqxxxfNxxla26fIBv
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=unruly&uid=OPTOUT
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=insticator&uid=c2ba3623-d9e4-47ea-943b-bf661b862e97
<< 200 https://cs.seedtag.com/cs.html?ga=false&cd=&us=&uid=019aab03-b4eb-702e-a5ad-26c46762afbe&gpp=&gpp_sid=&usi=1&sct=PrebidServer
<< 200 https://usync.ingage.tech/cdn-cgi/challenge-platform/h/b/jsd/oneshot/13c98df4ef2d/0.5551651667491134:1763802783:Sxf0Tvzu5af0o9xiIpYXmaj-PXlAi58TlhwZ2fFhJvE/9a279728ee743c1d
<< 200 https://image6.pubmatic.com/AdServer/PugMaster?sec=1&async=1&kdntuid=1&rnd=69559707&p=95054&s=0&a=0&ptask=ALL&np=0&fp=0&rp=0&mpc=0&spug=1&coppa=0&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://cm-mx.advolve.io/pixel?adx_id=462&vcode=bz0yJnR5cGU9MSZjb2RlPTQwNTImdGw9MTI5NjAw&adx_uid=$UID&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://p.rfihub.com/cm?pub=224&in=1&getuid=https%3A//image2.pubmatic.com/AdServer/Pug%3Fvcode%3Dbz0yJnR5cGU9MSZjb2RlPTI3MzkmdGw9MTI5NjAw%26piggybackCookie%3D%24UID&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://sync.mathtag.com/sync/img?mt_exid=3&gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fsimage2.pubmatic.com%2FAdServer%2FPug%3Fvcode%3Dbz0yJnR5cGU9MSZjb2RlPTM2MiZ0bD0xMjk2MDA%3D%3D%26piggybackCookie%3Duid%3A%5BMM_UUID%5D&us_privacy=&gpp=&gpp_sid=
>> GET https://pubmatic-match.dotomi.com/match/bounce/current?networkId=17100&version=1&nuid=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=pubmatic&rd=https%3A//simage2.pubmatic.com/AdServer/Pug%3Fvcode%3Dbz0yJnR5cGU9MSZjb2RlPTMyNTMmdGw9MTI5NjAw%26piggybackCookie%3D
>> GET https://um.simpli.fi/pm_match?https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9MjkzNiZ0bD00MzIwMA==&piggybackCookie=uid:$UID&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://cs.ingage.tech/v1/sync/pubmatic/c2ba3623-d9e4-47ea-943b-bf661b862e97?uid=34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.html?p=seedtag&endpoint=eu
>> GET https://csync.smartadserver.com/rtb/csync/CookieSync.html?nwid=3050&dcid=3
>> GET https://ads.pubmatic.com/AdServer/js/user_sync.html?p=157743&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=&predirect=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Fpubmatic%3Fchanneluid%3D
>> GET https://ad.360yield.com/user_sync?rt=html&partner_id=1680&gdpr=0&gdpr_consent=&r=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Fimprovedigital%3Fchanneluid%3D%7BPUB_USER_ID%7D
>> GET https://visitor.omnitagjs.com/visitor/isync?uid=513c4e190506981c315d38ccadf488f2&name=SEEDTAG&visitor=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent_string=&us_privacy=
>> GET https://onetag-sys.com/usync/?pubId=75601b04186d260
>> GET https://match.sharethrough.com/universal/v1?supply_id=2TwkgUpM&gdpr=0&gdpr_consent=&us_privacy=
>> GET https://u.openx.net/w/1.0/cm?id=e297ef35-c932-4587-9b44-3838020a33e7&ph=98bd82b9-df2d-4740-bf08-170e793baeb6&gdpr=0&gdpr_consent=&us_privacy=&r=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Fopenx%3Fchanneluid%3D%7BOPENX_ID%7D
>> GET https://csync.loopme.me/?pubid=11712&gdpr=0&gdpr_consent=&redirect=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Floopme%3Fchanneluid%3D%7Bviewer_token%7D
>> GET https://match.prod.bidr.io/cookie-sync/see
>> GET https://sync.1rx.io/usersync2/rmpssp?sub=seedtag&redir=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Fnexxen%3Fchanneluid%3D%5BRX_UUID%5D
>> GET https://sync.bfmio.com/syncb?pid=202
>> GET https://cs.admanmedia.com/725cf09ae99fe8956893951f6570d867.gif?puid=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Fillumin%3Fchanneluid%3D%5BUID%5D
>> GET https://s.seedtag.com/cs/st/s?source=PrebidServer
>> GET https://ib.adnxs.com/getuid?https://s.seedtag.com/cs/cookiesync/appnexus?channeluid=$UID&consent=1
>> GET https://match.adsrvr.org/track/cmf/generic?ttd_pid=pxpinp0&ttd_tpi=1&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://sync.smartadserver.com/getuid?gdpr_consent=&us_privacy=&nwid=3050&url=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Fsmart%3Fchanneluid%3D%5Bsas_uid%5D
>> GET https://b1sync.zemanta.com/usersync/seedtag?puid=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=&cb=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Foutbrain%3Fchanneluid%3D__ZUID__
>> GET https://match.adsrvr.org/track/cmf/generic?ttd_pid=5jrh0rv&ttd_tpi=1&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://x.bidswitch.net/sync?ssp=seedtag&user_id=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent=&us_privacy=
>> GET https://c1.adform.net/cookie?redirect_url=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Fadform%3Fchanneluid%3D%24UID
>> GET https://ap.lijit.com/pixel?gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=&redir=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Fsovrn%3Fchanneluid%3D%24UID
>> GET https://creativecdn.com/cm-notify?pi=seedtag
>> GET https://t.adx.opera.com/pub/sync?pubid=pub9283744565120
>> GET https://aax-eu.amazon-adsystem.com/s/dcm?pid=f7f4e5f3-5540-4c0f-8a82-959bd0dce400&id=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent=
>> GET https://s.amazon-adsystem.com/dcm?pid=06432402-c0d4-41b0-b9b9-42da4286c781&id=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent=
<< 200 https://sync.cootlogix.com/api/cookie?partnerId=sovrn&userId=LtraALZHM-m5UwNMRQyYs4MU&gdpr=&gdpr_consent=&us_privacy=
<< 410 https://ads.stickyadstv.com/user-matching?id=3442&_fw_gdpr=&_fw_gdpr_consent=
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=openx&uid=dd61a045-70ca-45c3-95a9-61da38feaa26
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=verve1&uid=19d49e7a53
<< 204 https://cs.ingage.tech/v1/sync/sovrn/c2ba3623-d9e4-47ea-943b-bf661b862e97?uid=LtraALZHbcAD-59kRSKM_Q7Y
<< 204 https://cs.ingage.tech/v1/syncPage/unruly?uid=OPTOUT
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=sovrn&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=LtraALZHM-m5UwNMRQyYs4MU
>> GET https://pbs.nextmillmedia.com/setuid?bidder=sovrn&uid=LtraALZHM-m5UwNMRQyYs4MU
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=vidazoo&uid=ff2ffefa-052e-475d-29ec-28d68ae152e8
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=rise&uid=cvKhrITck
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=minutemedia&uid=PXdO9ITcCp_mm
<< 302 https://ssp-sync.criteo.com/user-sync/redirect?profile=342&gdpr_consent=&gdpr=&gpp=&gpp_sid=&us_privacy=&redir=https%3A%2F%2Fsync.cootlogix.com%2Fapi%2Fcookie%3FpartnerId%3Dcriteo%26userId%3D%24%7BCRITEO_USER_ID%7D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26gpp%3D%26gpp_sid%3Dc
>> GET https://x.bidswitch.net/sync?ssp=criteo&custom_data=AA-6FF9ab1NucGs4c3lNbWQyNHBVJTJGSyUyRjdoQ00zJTJGdllBMnh0aUklMkJ1dTJUcUtWcUlNMko3c0dodWJISmFEVmNoMW9sNnFUZmdzRWtxNWVObll4eHpYZWJQdWwlMkZkMWQzQ0ZxZ1lKaGJ3MnBMdVBRQkh0NHdDa3lIeGhNbzN1STVTOGlnbmtzdnhuMFB2NDVYOGZCOTFXUE9OTnhMblRaT0M4OXg5VE9EbWJBaEklMkZkSVBldmlHSm92QndXNmhYUHBGN1Y2WTU1WjI0UWxMJTJGJTJGRjhJUHp4Zms1SjlEZkdaTTVIQ1pwT2xJUUNwSDc3N080QTQlMkZIQXJNMHFTdVZHZG5JSWlVSFJv&gpp=&gpp_sid=&gdpr=&gdpr_consent=&us_privacy=&cr_user_id=k-KM-tiepMzQUlH3Q8CXbsP7PffYpyWhdD-BpddA
